"FSC.A","sample_type","diameter","replicate"
10823.2393,"beads",4,"FC-PT79"
11592.8799,"beads",4,"FC-PT79"
11800.1992,"beads",4,"FC-PT79"
12473.2793,"beads",4,"FC-PT79"
12576.9395,"beads",4,"FC-PT79"
11756.1797,"beads",4,"FC-PT79"
10150.8701,"beads",4,"FC-PT79"
12716.8096,"beads",4,"FC-PT79"
12492.4492,"beads",4,"FC-PT79"
12474.6992,"beads",4,"FC-PT79"
13077.4893,"beads",4,"FC-PT79"
12388.79,"beads",4,"FC-PT79"
12095.5596,"beads",4,"FC-PT79"
12574.0996,"beads",4,"FC-PT79"
12530.0801,"beads",4,"FC-PT79"
12233.2998,"beads",4,"FC-PT79"
10957.4297,"beads",4,"FC-PT79"
12367.4893,"beads",4,"FC-PT79"
11805.1699,"beads",4,"FC-PT79"
11694.4092,"beads",4,"FC-PT79"
12877.9795,"beads",4,"FC-PT79"
10609.5293,"beads",4,"FC-PT79"
12175.79,"beads",4,"FC-PT79"
11295.3896,"beads",4,"FC-PT79"
12810.5293,"beads",4,"FC-PT79"
12477.54,"beads",4,"FC-PT79"
12451.9795,"beads",4,"FC-PT79"
11427.4492,"beads",4,"FC-PT79"
10774.25,"beads",4,"FC-PT79"
11538.9199,"beads",4,"FC-PT79"
11445.1992,"beads",4,"FC-PT79"
11734.8799,"beads",4,"FC-PT79"
10543.5,"beads",4,"FC-PT79"
12762.25,"beads",4,"FC-PT79"
12284.4199,"beads",4,"FC-PT79"
12206.3193,"beads",4,"FC-PT79"
12153.0693,"beads",4,"FC-PT79"
12503.8096,"beads",4,"FC-PT79"
12488.8994,"beads",4,"FC-PT79"
12454.8193,"beads",4,"FC-PT79"
12324.1797,"beads",4,"FC-PT79"
12309.9795,"beads",4,"FC-PT79"
12396.5996,"beads",4,"FC-PT79"
12634.4492,"beads",4,"FC-PT79"
10564.7998,"beads",4,"FC-PT79"
9862.6094,"beads",4,"FC-PT79"
10215.4795,"beads",4,"FC-PT79"
11450.1699,"beads",4,"FC-PT79"
10387.2998,"beads",4,"FC-PT79"
12137.4492,"beads",4,"FC-PT79"
11210.1895,"beads",4,"FC-PT79"
12023.1396,"beads",4,"FC-PT79"
11311.7197,"beads",4,"FC-PT79"
12288.6797,"beads",4,"FC-PT79"
12331.2793,"beads",4,"FC-PT79"
11484.96,"beads",4,"FC-PT79"
11289.71,"beads",4,"FC-PT79"
12810.5293,"beads",4,"FC-PT79"
11213.7393,"beads",4,"FC-PT79"
11568.7393,"beads",4,"FC-PT79"
12605.3398,"beads",4,"FC-PT79"
11350.0596,"beads",4,"FC-PT79"
12303.5898,"beads",4,"FC-PT79"
12285.1299,"beads",4,"FC-PT79"
12486.0596,"beads",4,"FC-PT79"
9959.8799,"beads",4,"FC-PT79"
12690.54,"beads",4,"FC-PT79"
12314.2393,"beads",4,"FC-PT79"
11200.96,"beads",4,"FC-PT79"
12391.6299,"beads",4,"FC-PT79"
10598.1699,"beads",4,"FC-PT79"
12205.6094,"beads",4,"FC-PT79"
12544.9893,"beads",4,"FC-PT79"
13243.6299,"beads",4,"FC-PT79"
12248.21,"beads",4,"FC-PT79"
11687.3096,"beads",4,"FC-PT79"
11783.8701,"beads",4,"FC-PT79"
13580.1699,"beads",4,"FC-PT79"
11750.5,"beads",4,"FC-PT79"
13746.3096,"beads",4,"FC-PT79"
12571.9697,"beads",4,"FC-PT79"
12494.5801,"beads",4,"FC-PT79"
12897.8594,"beads",4,"FC-PT79"
12994.4199,"beads",4,"FC-PT79"
11630.5098,"beads",4,"FC-PT79"
12006.0996,"beads",4,"FC-PT79"
12155.1992,"beads",4,"FC-PT79"
12134.6094,"beads",4,"FC-PT79"
12584.75,"beads",4,"FC-PT79"
12814.79,"beads",4,"FC-PT79"
12060.0596,"beads",4,"FC-PT79"
10953.8799,"beads",4,"FC-PT79"
12439.1992,"beads",4,"FC-PT79"
12806.2695,"beads",4,"FC-PT79"
10941.0996,"beads",4,"FC-PT79"
12482.5098,"beads",4,"FC-PT79"
12555.6396,"beads",4,"FC-PT79"
11676.6592,"beads",4,"FC-PT79"
12541.4395,"beads",4,"FC-PT79"
11214.4492,"beads",4,"FC-PT79"
12478.96,"beads",4,"FC-PT79"
11544.5996,"beads",4,"FC-PT79"
11500.5801,"beads",4,"FC-PT79"
11324.5,"beads",4,"FC-PT79"
10670.5898,"beads",4,"FC-PT79"
11533.2393,"beads",4,"FC-PT79"
12594.6895,"beads",4,"FC-PT79"
10782.7695,"beads",4,"FC-PT79"
11539.6299,"beads",4,"FC-PT79"
12740.2393,"beads",4,"FC-PT79"
11602.8193,"beads",4,"FC-PT79"
12187.8594,"beads",4,"FC-PT79"
10478.1797,"beads",4,"FC-PT79"
10046.5,"beads",4,"FC-PT79"
10227.5498,"beads",4,"FC-PT79"
12265.96,"beads",4,"FC-PT79"
12218.3896,"beads",4,"FC-PT79"
11808.7197,"beads",4,"FC-PT79"
10806.9102,"beads",4,"FC-PT79"
10175.0098,"beads",4,"FC-PT79"
11314.5596,"beads",4,"FC-PT79"
10867.2598,"beads",4,"FC-PT79"
11192.4395,"beads",4,"FC-PT79"
12055.7998,"beads",4,"FC-PT79"
11393.3701,"beads",4,"FC-PT79"
12188.5693,"beads",4,"FC-PT79"
12061.4795,"beads",4,"FC-PT79"
11337.2793,"beads",4,"FC-PT79"
11690.8594,"beads",4,"FC-PT79"
10589.6494,"beads",4,"FC-PT79"
12548.54,"beads",4,"FC-PT79"
11198.8301,"beads",4,"FC-PT79"
12097.6895,"beads",4,"FC-PT79"
11882.5596,"beads",4,"FC-PT79"
10063.54,"beads",4,"FC-PT79"
12359.6797,"beads",4,"FC-PT79"
11396.21,"beads",4,"FC-PT79"
11042.6299,"beads",4,"FC-PT79"
12724.6191,"beads",4,"FC-PT79"
11584.3594,"beads",4,"FC-PT79"
12079.9395,"beads",4,"FC-PT79"
11936.5195,"beads",4,"FC-PT79"
11947.1699,"beads",4,"FC-PT79"
15081.1094,"beads",4,"FC-PT79"
10845.96,"beads",4,"FC-PT79"
9372,"beads",4,"FC-PT79"
9959.1699,"beads",4,"FC-PT79"
11925.8701,"beads",4,"FC-PT79"
12148.0996,"beads",4,"FC-PT79"
12331.2793,"beads",4,"FC-PT79"
11704.3496,"beads",4,"FC-PT79"
12180.7598,"beads",4,"FC-PT79"
12166.5596,"beads",4,"FC-PT79"
13325.9893,"beads",4,"FC-PT79"
11643.29,"beads",4,"FC-PT79"
12080.6494,"beads",4,"FC-PT79"
11074.5801,"beads",4,"FC-PT79"
11489.9297,"beads",4,"FC-PT79"
14089.2393,"beads",4,"FC-PT79"
12404.4092,"beads",4,"FC-PT79"
10614.5,"beads",4,"FC-PT79"
12158.75,"beads",4,"FC-PT79"
10450.4893,"beads",4,"FC-PT79"
12309.2695,"beads",4,"FC-PT79"
10958.8496,"beads",4,"FC-PT79"
11590.04,"beads",4,"FC-PT79"
11686.5996,"beads",4,"FC-PT79"
10992.9297,"beads",4,"FC-PT79"
11279.0596,"beads",4,"FC-PT79"
12415.7695,"beads",4,"FC-PT79"
12464.0498,"beads",4,"FC-PT79"
12809.1094,"beads",4,"FC-PT79"
11362.1299,"beads",4,"FC-PT79"
12265.25,"beads",4,"FC-PT79"
12645.8096,"beads",4,"FC-PT79"
12101.2393,"beads",4,"FC-PT79"
11535.3701,"beads",4,"FC-PT79"
11918.0596,"beads",4,"FC-PT79"
11607.0801,"beads",4,"FC-PT79"
9942.8398,"beads",4,"FC-PT79"
11107.2393,"beads",4,"FC-PT79"
11408.2793,"beads",4,"FC-PT79"
11857,"beads",4,"FC-PT79"
12413.6396,"beads",4,"FC-PT79"
11413.96,"beads",4,"FC-PT79"
12088.46,"beads",4,"FC-PT79"
12134.6094,"beads",4,"FC-PT79"
12601.0801,"beads",4,"FC-PT79"
12227.6201,"beads",4,"FC-PT79"
12429.2598,"beads",4,"FC-PT79"
12538.5996,"beads",4,"FC-PT79"
12615.9893,"beads",4,"FC-PT79"
11524.7197,"beads",4,"FC-PT79"
11213.7393,"beads",4,"FC-PT79"
11384.8496,"beads",4,"FC-PT79"
12701.8994,"beads",4,"FC-PT79"
12250.3398,"beads",4,"FC-PT79"
11016.3594,"beads",4,"FC-PT79"
12214.8398,"beads",4,"FC-PT79"
12789.9395,"beads",4,"FC-PT79"
10997.8994,"beads",4,"FC-PT79"
12028.1094,"beads",4,"FC-PT79"
11824.3398,"beads",4,"FC-PT79"
11777.4795,"beads",4,"FC-PT79"
12201.3496,"beads",4,"FC-PT79"
11499.1592,"beads",4,"FC-PT79"
11563.7695,"beads",4,"FC-PT79"
11838.54,"beads",4,"FC-PT79"
11062.5098,"beads",4,"FC-PT79"
12346.8994,"beads",4,"FC-PT79"
12336.96,"beads",4,"FC-PT79"
12324.8896,"beads",4,"FC-PT79"
12224.0693,"beads",4,"FC-PT79"
10792.71,"beads",4,"FC-PT79"
12483.2197,"beads",4,"FC-PT79"
12161.5898,"beads",4,"FC-PT79"
11054.6992,"beads",4,"FC-PT79"
12353.29,"beads",4,"FC-PT79"
12493.8691,"beads",4,"FC-PT79"
11555.25,"beads",4,"FC-PT79"
10750.1094,"beads",4,"FC-PT79"
11274.7998,"beads",4,"FC-PT79"
11074.5801,"beads",4,"FC-PT79"
11359.29,"beads",4,"FC-PT79"
12224.7793,"beads",4,"FC-PT79"
11404.0195,"beads",4,"FC-PT79"
11824.3398,"beads",4,"FC-PT79"
12385.2393,"beads",4,"FC-PT79"
11833.5693,"beads",4,"FC-PT79"
12067.8701,"beads",4,"FC-PT79"
11891.79,"beads",4,"FC-PT79"
11910.25,"beads",4,"FC-PT79"
12064.3193,"beads",4,"FC-PT79"
11823.6299,"beads",4,"FC-PT79"
12263.1201,"beads",4,"FC-PT79"
12159.46,"beads",4,"FC-PT79"
12406.54,"beads",4,"FC-PT79"
11277.6396,"beads",4,"FC-PT79"
12254.5996,"beads",4,"FC-PT79"
12459.0801,"beads",4,"FC-PT79"
12265.96,"beads",4,"FC-PT79"
11942.1992,"beads",4,"FC-PT79"
11972.0195,"beads",4,"FC-PT79"
12289.3896,"beads",4,"FC-PT79"
11675.9492,"beads",4,"FC-PT79"
10427.7695,"beads",4,"FC-PT79"
11502.71,"beads",4,"FC-PT79"
12004.6797,"beads",4,"FC-PT79"
11044.0498,"beads",4,"FC-PT79"
12216.9697,"beads",4,"FC-PT79"
12308.5596,"beads",4,"FC-PT79"
12449.1396,"beads",4,"FC-PT79"
10878.6201,"beads",4,"FC-PT79"
9980.4697,"beads",4,"FC-PT79"
10927.6094,"beads",4,"FC-PT79"
12633.0293,"beads",4,"FC-PT79"
11022.75,"beads",4,"FC-PT79"
12076.3896,"beads",4,"FC-PT79"
12036.6299,"beads",4,"FC-PT79"
12291.5195,"beads",4,"FC-PT79"
12466.1797,"beads",4,"FC-PT79"
11563.0596,"beads",4,"FC-PT79"
12694.0898,"beads",4,"FC-PT79"
12573.3896,"beads",4,"FC-PT79"
11282.6094,"beads",4,"FC-PT79"
12341.9297,"beads",4,"FC-PT79"
11620.5693,"beads",4,"FC-PT79"
12218.3896,"beads",4,"FC-PT79"
12804.8496,"beads",4,"FC-PT79"
11706.4795,"beads",4,"FC-PT79"
11052.5693,"beads",4,"FC-PT79"
12031.6592,"beads",4,"FC-PT79"
10823.9492,"beads",4,"FC-PT79"
12353.29,"beads",4,"FC-PT79"
12180.7598,"beads",4,"FC-PT79"
10922.6396,"beads",4,"FC-PT79"
11781.0293,"beads",4,"FC-PT79"
12437.7793,"beads",4,"FC-PT79"
11577.9697,"beads",4,"FC-PT79"
12396.5996,"beads",4,"FC-PT79"
11192.4395,"beads",4,"FC-PT79"
11826.4697,"beads",4,"FC-PT79"
10412.1494,"beads",4,"FC-PT79"
12515.1699,"beads",4,"FC-PT79"
12050.8301,"beads",4,"FC-PT79"
10781.3496,"beads",4,"FC-PT79"
12513.75,"beads",4,"FC-PT79"
12176.5,"beads",4,"FC-PT79"
12089.1699,"beads",4,"FC-PT79"
11272.6699,"beads",4,"FC-PT79"
11347.2197,"beads",4,"FC-PT79"
11978.4092,"beads",4,"FC-PT79"
11574.4199,"beads",4,"FC-PT79"
10834.5996,"beads",4,"FC-PT79"
12015.3301,"beads",4,"FC-PT79"
11747.6592,"beads",4,"FC-PT79"
12312.8193,"beads",4,"FC-PT79"
9095.8096,"beads",4,"FC-PT79"
10034.4297,"beads",4,"FC-PT79"
10525.75,"beads",4,"FC-PT79"
10710.3496,"beads",4,"FC-PT79"
11225.8096,"beads",4,"FC-PT79"
12422.1592,"beads",4,"FC-PT79"
13005.7793,"beads",4,"FC-PT79"
11886.1094,"beads",4,"FC-PT79"
11885.3994,"beads",4,"FC-PT79"
12668.5293,"beads",4,"FC-PT79"
11622.6992,"beads",4,"FC-PT79"
11213.7393,"beads",4,"FC-PT79"
11407.5693,"beads",4,"FC-PT79"
11932.9697,"beads",4,"FC-PT79"
12663.5596,"beads",4,"FC-PT79"
11226.5195,"beads",4,"FC-PT79"
12091.2998,"beads",4,"FC-PT79"
12517.2998,"beads",4,"FC-PT79"
11435.9697,"beads",4,"FC-PT79"
11384.8496,"beads",4,"FC-PT79"
11266.2793,"beads",4,"FC-PT79"
10617.3398,"beads",4,"FC-PT79"
10883.5898,"beads",4,"FC-PT79"
12226.1992,"beads",4,"FC-PT79"
11811.5596,"beads",4,"FC-PT79"
12473.2793,"beads",4,"FC-PT79"
13021.3994,"beads",4,"FC-PT79"
10680.5293,"beads",4,"FC-PT79"
12598.2393,"beads",4,"FC-PT79"
9394.0098,"beads",4,"FC-PT79"
12188.5693,"beads",4,"FC-PT79"
11377.75,"beads",4,"FC-PT79"
11132.7998,"beads",4,"FC-PT79"
11622.6992,"beads",4,"FC-PT79"
10403.6299,"beads",4,"FC-PT79"
10182.8193,"beads",4,"FC-PT79"
12595.3994,"beads",4,"FC-PT79"
10170.04,"beads",4,"FC-PT79"
11061.7998,"beads",4,"FC-PT79"
11640.4492,"beads",4,"FC-PT79"
13049.0898,"beads",4,"FC-PT79"
11177.5293,"beads",4,"FC-PT79"
10896.3701,"beads",4,"FC-PT79"
9864.7393,"beads",4,"FC-PT79"
11885.3994,"beads",4,"FC-PT79"
9698.5996,"beads",4,"FC-PT79"
9694.3398,"beads",4,"FC-PT79"
11393.3701,"beads",4,"FC-PT79"
12423.5801,"beads",4,"FC-PT79"
11855.5801,"beads",4,"FC-PT79"
10623.0195,"beads",4,"FC-PT79"
10948.9102,"beads",4,"FC-PT79"
10427.0596,"beads",4,"FC-PT79"
13220.9092,"beads",4,"FC-PT79"
10494.5098,"beads",4,"FC-PT79"
12983.7695,"beads",4,"FC-PT79"
10373.8096,"beads",4,"FC-PT79"
10434.8701,"beads",4,"FC-PT79"
13377.8193,"beads",4,"FC-PT79"
9299.5801,"beads",4,"FC-PT79"
11070.3193,"beads",4,"FC-PT79"
11021.3301,"beads",4,"FC-PT79"
10590.3594,"beads",4,"FC-PT79"
11276.2197,"beads",4,"FC-PT79"
12661.4297,"beads",4,"FC-PT79"
11267.6992,"beads",4,"FC-PT79"
10627.9893,"beads",4,"FC-PT79"
13312.5,"beads",4,"FC-PT79"
11076,"beads",4,"FC-PT79"
12819.7598,"beads",4,"FC-PT79"
12951.1094,"beads",4,"FC-PT79"
12385.9492,"beads",4,"FC-PT79"
10813.2998,"beads",4,"FC-PT79"
11017.0693,"beads",4,"FC-PT79"
9979.7598,"beads",4,"FC-PT79"
10572.6094,"beads",4,"FC-PT79"
11193.8594,"beads",4,"FC-PT79"
13407.6396,"beads",4,"FC-PT79"
11235.04,"beads",4,"FC-PT79"
12179.3398,"beads",4,"FC-PT79"
12204.8994,"beads",4,"FC-PT79"
10914.1201,"beads",4,"FC-PT79"
10312.75,"beads",4,"FC-PT79"
10737.3301,"beads",4,"FC-PT79"
9947.8096,"beads",4,"FC-PT79"
9978.3398,"beads",4,"FC-PT79"
11039.79,"beads",4,"FC-PT79"
11852.7393,"beads",4,"FC-PT79"
11149.8398,"beads",4,"FC-PT79"
11046.8896,"beads",4,"FC-PT79"
10892.8193,"beads",4,"FC-PT79"
10853.7695,"beads",4,"FC-PT79"
11122.8594,"beads",4,"FC-PT79"
12120.4092,"beads",4,"FC-PT79"
10278.6699,"beads",4,"FC-PT79"
10271.5693,"beads",4,"FC-PT79"
11674.5293,"beads",4,"FC-PT79"
8619.3994,"beads",4,"FC-PT79"
11690.1494,"beads",4,"FC-PT79"
12997.2598,"beads",4,"FC-PT79"
12357.5498,"beads",4,"FC-PT79"
12576.2295,"beads",4,"FC-PT79"
12145.9697,"beads",4,"FC-PT79"
12528.6592,"beads",4,"FC-PT79"
10811.8799,"beads",4,"FC-PT79"
11541.0498,"beads",4,"FC-PT79"
11624.8301,"beads",4,"FC-PT79"
11061.0898,"beads",4,"FC-PT79"
11872.6201,"beads",4,"FC-PT79"
11390.5293,"beads",4,"FC-PT79"
10290.7393,"beads",4,"FC-PT79"
11159.7793,"beads",4,"FC-PT79"
12068.5801,"beads",4,"FC-PT79"
11120.0195,"beads",4,"FC-PT79"
10002.4795,"beads",4,"FC-PT79"
12410.0898,"beads",4,"FC-PT79"
10571.8994,"beads",4,"FC-PT79"
11434.5498,"beads",4,"FC-PT79"
12443.46,"beads",4,"FC-PT79"
12277.3193,"beads",4,"FC-PT79"
9964.1396,"beads",4,"FC-PT79"
13056.1895,"beads",4,"FC-PT79"
12689.8301,"beads",4,"FC-PT79"
12607.4697,"beads",4,"FC-PT79"
12454.1094,"beads",4,"FC-PT79"
11658.1992,"beads",4,"FC-PT79"
13257.8301,"beads",4,"FC-PT79"
12398.7295,"beads",4,"FC-PT79"
11213.7393,"beads",4,"FC-PT79"
10840.9893,"beads",4,"FC-PT79"
12521.5596,"beads",4,"FC-PT79"
12553.5098,"beads",4,"FC-PT79"
10829.6299,"beads",4,"FC-PT79"
11259.1797,"beads",4,"FC-PT79"
11342.96,"beads",4,"FC-PT79"
10840.9893,"beads",4,"FC-PT79"
12575.5195,"beads",4,"FC-PT79"
11274.7998,"beads",4,"FC-PT79"
12049.4092,"beads",4,"FC-PT79"
11612.0498,"beads",4,"FC-PT79"
11864.8096,"beads",4,"FC-PT79"
10548.4697,"beads",4,"FC-PT79"
12139.5801,"beads",4,"FC-PT79"
11756.1797,"beads",4,"FC-PT79"
10863,"beads",4,"FC-PT79"
11920.8994,"beads",4,"FC-PT79"
10793.4199,"beads",4,"FC-PT79"
12957.5,"beads",4,"FC-PT79"
10820.3994,"beads",4,"FC-PT79"
12501.6797,"beads",4,"FC-PT79"
12739.5293,"beads",4,"FC-PT79"
12020.2998,"beads",4,"FC-PT79"
12522.9795,"beads",4,"FC-PT79"
10561.96,"beads",4,"FC-PT79"
11504.1299,"beads",4,"FC-PT79"
10597.46,"beads",4,"FC-PT79"
12772.1895,"beads",4,"FC-PT79"
11674.5293,"beads",4,"FC-PT79"
11546.0195,"beads",4,"FC-PT79"
12235.4297,"beads",4,"FC-PT79"
12513.75,"beads",4,"FC-PT79"
12939.04,"beads",4,"FC-PT79"
10514.3896,"beads",4,"FC-PT79"
12084.1992,"beads",4,"FC-PT79"
13333.0898,"beads",4,"FC-PT79"
11078.8398,"beads",4,"FC-PT79"
12439.1992,"beads",4,"FC-PT79"
10471.79,"beads",4,"FC-PT79"
10295.71,"beads",4,"FC-PT79"
12351.1592,"beads",4,"FC-PT79"
10809.75,"beads",4,"FC-PT79"
11267.6992,"beads",4,"FC-PT79"
11489.9297,"beads",4,"FC-PT79"
11646.1299,"beads",4,"FC-PT79"
10216.8994,"beads",4,"FC-PT79"
12863.7793,"beads",4,"FC-PT79"
11812.2695,"beads",4,"FC-PT79"
12110.4697,"beads",4,"FC-PT79"
10001.0596,"beads",4,"FC-PT79"
9774.5693,"beads",4,"FC-PT79"
9648.1895,"beads",4,"FC-PT79"
12669.9492,"beads",4,"FC-PT79"
12360.3896,"beads",4,"FC-PT79"
12003.2598,"beads",4,"FC-PT79"
12143.1299,"beads",4,"FC-PT79"
11193.1494,"beads",4,"FC-PT79"
11172.5596,"beads",4,"FC-PT79"
8532.7793,"beads",4,"FC-PT79"
12001.1299,"beads",4,"FC-PT79"
8787.6699,"beads",4,"FC-PT79"
12201.3496,"beads",4,"FC-PT79"
12885.0801,"beads",4,"FC-PT79"
11531.1094,"beads",4,"FC-PT79"
10280.0898,"beads",4,"FC-PT79"
12992.29,"beads",4,"FC-PT79"
10891.3994,"beads",4,"FC-PT79"
9669.4893,"beads",4,"FC-PT79"
11510.5195,"beads",4,"FC-PT79"
10928.3193,"beads",4,"FC-PT79"
12143.8398,"beads",4,"FC-PT79"
13095.2393,"beads",4,"FC-PT79"
10378.0693,"beads",4,"FC-PT79"
11786,"beads",4,"FC-PT79"
9143.3799,"beads",4,"FC-PT79"
11668.1396,"beads",4,"FC-PT79"
12193.54,"beads",4,"FC-PT79"
10887.8496,"beads",4,"FC-PT79"
13185.4092,"beads",4,"FC-PT79"
9843.4395,"beads",4,"FC-PT79"
10373.8096,"beads",4,"FC-PT79"
9779.54,"beads",4,"FC-PT79"
10957.4297,"beads",4,"FC-PT79"
10895.6602,"beads",4,"FC-PT79"
13120.0898,"beads",4,"FC-PT79"
10538.5293,"beads",4,"FC-PT79"
11455.8496,"beads",4,"FC-PT79"
10456.1699,"beads",4,"FC-PT79"
12788.5195,"beads",4,"FC-PT79"
10367.4199,"beads",4,"FC-PT79"
11144.1592,"beads",4,"FC-PT79"
11188.1797,"beads",4,"FC-PT79"
12840.3496,"beads",4,"FC-PT79"
10614.5,"beads",4,"FC-PT79"
9347.1494,"beads",4,"FC-PT79"
11401.8896,"beads",4,"FC-PT79"
10382.3301,"beads",4,"FC-PT79"
10723.8398,"beads",4,"FC-PT79"
10498.7695,"beads",4,"FC-PT79"
11423.8994,"beads",4,"FC-PT79"
13171.21,"beads",4,"FC-PT79"
12914.1895,"beads",4,"FC-PT79"
11890.3701,"beads",4,"FC-PT79"
10775.6699,"beads",4,"FC-PT79"
12277.3193,"beads",4,"FC-PT79"
11727.0693,"beads",4,"FC-PT79"
10892.8193,"beads",4,"FC-PT79"
13237.9492,"beads",4,"FC-PT79"
13544.6699,"beads",4,"FC-PT79"
10654.9697,"beads",4,"FC-PT79"
11064.6396,"beads",4,"FC-PT79"
11902.4395,"beads",4,"FC-PT79"
11865.5195,"beads",4,"FC-PT79"
11951.4297,"beads",4,"FC-PT79"
12489.6094,"beads",4,"FC-PT79"
12848.8691,"beads",4,"FC-PT79"
12799.8799,"beads",4,"FC-PT79"
13238.6592,"beads",4,"FC-PT79"
11857.71,"beads",4,"FC-PT79"
12784.2598,"beads",4,"FC-PT79"
11457.2695,"beads",4,"FC-PT79"
13111.5693,"beads",4,"FC-PT79"
13144.2295,"beads",4,"FC-PT79"
11979.1201,"beads",4,"FC-PT79"
12723.9092,"beads",4,"FC-PT79"
12143.8398,"beads",4,"FC-PT79"
12244.6592,"beads",4,"FC-PT79"
12096.2695,"beads",4,"FC-PT79"
12969.5693,"beads",4,"FC-PT79"
12391.6299,"beads",4,"FC-PT79"
13009.3301,"beads",4,"FC-PT79"
11645.4199,"beads",4,"FC-PT79"
12988.0293,"beads",4,"FC-PT79"
12945.4297,"beads",4,"FC-PT79"
11945.04,"beads",4,"FC-PT79"
12292.9395,"beads",4,"FC-PT79"
11424.6094,"beads",4,"FC-PT79"
11248.5293,"beads",4,"FC-PT79"
11402.5996,"beads",4,"FC-PT79"
11985.5098,"beads",4,"FC-PT79"
12721.7793,"beads",4,"FC-PT79"
11941.4893,"beads",4,"FC-PT79"
11374.9092,"beads",4,"FC-PT79"
11832.1494,"beads",4,"FC-PT79"
12139.5801,"beads",4,"FC-PT79"
11460.8193,"beads",4,"FC-PT79"
12376.7197,"beads",4,"FC-PT79"
12309.2695,"beads",4,"FC-PT79"
11572.29,"beads",4,"FC-PT79"
12278.7393,"beads",4,"FC-PT79"
11710.0293,"beads",4,"FC-PT79"
11906.6992,"beads",4,"FC-PT79"
11223.6797,"beads",4,"FC-PT79"
12376.0098,"beads",4,"FC-PT79"
10806.1992,"beads",4,"FC-PT79"
10966.6602,"beads",4,"FC-PT79"
11352.8994,"beads",4,"FC-PT79"
11241.4297,"beads",4,"FC-PT79"
12386.6592,"beads",4,"FC-PT79"
10249.5596,"beads",4,"FC-PT79"
9514,"beads",4,"FC-PT79"
11760.4395,"beads",4,"FC-PT79"
11790.2598,"beads",4,"FC-PT79"
12074.9697,"beads",4,"FC-PT79"
11917.3496,"beads",4,"FC-PT79"
12006.0996,"beads",4,"FC-PT79"
11613.4697,"beads",4,"FC-PT79"
11184.6299,"beads",4,"FC-PT79"
11760.4395,"beads",4,"FC-PT79"
10970.21,"beads",4,"FC-PT79"
12143.8398,"beads",4,"FC-PT79"
11729.9092,"beads",4,"FC-PT79"
12366.7793,"beads",4,"FC-PT79"
11749.0801,"beads",4,"FC-PT79"
12143.8398,"beads",4,"FC-PT79"
10280.0898,"beads",4,"FC-PT79"
12746.6299,"beads",4,"FC-PT79"
12661.4297,"beads",4,"FC-PT79"
12292.9395,"beads",4,"FC-PT79"
11050.4395,"beads",4,"FC-PT79"
11256.3398,"beads",4,"FC-PT79"
9379.8096,"beads",4,"FC-PT79"
12073.5498,"beads",4,"FC-PT79"
10275.8301,"beads",4,"FC-PT79"
10082,"beads",4,"FC-PT79"
11024.1699,"beads",4,"FC-PT79"
11499.8701,"beads",4,"FC-PT79"
11947.8799,"beads",4,"FC-PT79"
10467.5293,"beads",4,"FC-PT79"
11785.29,"beads",4,"FC-PT79"
11827.1797,"beads",4,"FC-PT79"
12691.25,"beads",4,"FC-PT79"
12152.3594,"beads",4,"FC-PT79"
12064.3193,"beads",4,"FC-PT79"
11803.04,"beads",4,"FC-PT79"
12347.6094,"beads",4,"FC-PT79"
11938.6494,"beads",4,"FC-PT79"
12825.4395,"beads",4,"FC-PT79"
11489.9297,"beads",4,"FC-PT79"
12361.8096,"beads",4,"FC-PT79"
11060.3799,"beads",4,"FC-PT79"
12593.2695,"beads",4,"FC-PT79"
10503.7393,"beads",4,"FC-PT79"
10721.71,"beads",4,"FC-PT79"
12277.3193,"beads",4,"FC-PT79"
11427.4492,"beads",4,"FC-PT79"
11136.3496,"beads",4,"FC-PT79"
13587.2695,"beads",4,"FC-PT79"
11271.25,"beads",4,"FC-PT79"
11186.0498,"beads",4,"FC-PT79"
10712.4795,"beads",4,"FC-PT79"
13360.0693,"beads",4,"FC-PT79"
11236.46,"beads",4,"FC-PT79"
11120.7295,"beads",4,"FC-PT79"
12587.5898,"beads",4,"FC-PT79"
13225.8799,"beads",4,"FC-PT79"
11042.6299,"beads",4,"FC-PT79"
11351.4795,"beads",4,"FC-PT79"
10992.2197,"beads",4,"FC-PT79"
11727.0693,"beads",4,"FC-PT79"
12681.3096,"beads",4,"FC-PT79"
12493.8691,"beads",4,"FC-PT79"
10548.4697,"beads",4,"FC-PT79"
11590.75,"beads",4,"FC-PT79"
11754.0498,"beads",4,"FC-PT79"
10624.4395,"beads",4,"FC-PT79"
11817.2393,"beads",4,"FC-PT79"
11556.6699,"beads",4,"FC-PT79"
12974.54,"beads",4,"FC-PT79"
12753.0195,"beads",4,"FC-PT79"
11949.2998,"beads",4,"FC-PT79"
10812.5898,"beads",4,"FC-PT79"
12154.4893,"beads",4,"FC-PT79"
11979.1201,"beads",4,"FC-PT79"
10445.5195,"beads",4,"FC-PT79"
11928.71,"beads",4,"FC-PT79"
11532.5293,"beads",4,"FC-PT79"
11991.8994,"beads",4,"FC-PT79"
12049.4092,"beads",4,"FC-PT79"
10637.9297,"beads",4,"FC-PT79"
8549.8193,"beads",4,"FC-PT79"
10385.8799,"beads",4,"FC-PT79"
11391.9492,"beads",4,"FC-PT79"
10606.6895,"beads",4,"FC-PT79"
