"cell_type","replicate","stim_type","stim_level","stim_unit","time","merged_nuclei","nuclearity","response"
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.2181
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9591
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.3171
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7812
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.713
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.3207
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6978
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7662
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.5506
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0344
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.3258
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",5.1475
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.2621
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0178
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3979
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.4541
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.1036
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.7531
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.5743
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.4312
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.474
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.598
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.2865
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4315
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6828
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.3319
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0776
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7938
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.2402
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5515
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9323
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.4978
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.821
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6119
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.9242
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4339
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0793
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.4958
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8387
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7806
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5068
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4159
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5691
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4097
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7402
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7048
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7576
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.1472
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.3562
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.234
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3721
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7692
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0807
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.8349
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9163
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5613
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6702
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3765
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.979
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6216
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5675
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1417
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1246
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5326
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.4796
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3018
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3556
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5436
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6978
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1725
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9106
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6537
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4767
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4973
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8477
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8309
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0853
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9153
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.4132
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0862
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5468
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6567
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3461
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7946
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4414
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8253
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7569
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.967
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1675
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5138
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.2539
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5724
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4583
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4183
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8755
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3592
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0979
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.638
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8187
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5916
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7035
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.4222
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1739
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.258
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.6475
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4654
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.289
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8418
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4216
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.2851
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8759
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4135
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4725
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6541
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.1577
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4591
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5417
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7677
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8174
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.2402
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1228
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6797
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7893
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6657
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6721
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4287
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6179
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6627
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6586
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0088
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.4918
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3445
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7176
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.2678
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9035
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3203
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6294
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3787
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7966
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.7136
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3766
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.5808
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8302
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.8064
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8902
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6456
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5253
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7606
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6004
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8916
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.9366
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.5365
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5587
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8556
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6964
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4316
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5486
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6645
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0492
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3944
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8474
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7835
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6825
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.2083
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.2596
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.0171
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.65
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1847
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.8084
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6928
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0392
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8605
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.968
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.704
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.6096
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8564
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.614
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8824
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5242
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.3195
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7421
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6581
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5021
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5335
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.4257
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.564
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9739
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.7608
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6061
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6052
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8607
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",4.4224
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7985
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4636
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3326
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4088
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.2089
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4295
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7681
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5561
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.6181
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1455
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.9146
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6836
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4397
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1787
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5121
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5599
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5106
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7061
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9189
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.0866
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4069
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8994
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.6185
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8763
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.51
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9203
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4845
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.6765
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.867
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.101
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3976
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.3413
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9062
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5031
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1611
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1676
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4484
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0333
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.3902
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.6194
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9438
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.5595
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.9167
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.2777
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.414
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.633
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.211
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9003
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6968
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.8869
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9946
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.1854
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.0417
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7667
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6632
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7415
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.5702
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1127
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4895
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5123
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6466
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6719
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.577
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0598
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0565
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8694
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7378
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.1889
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0135
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4596
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.134
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4361
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6616
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.0106
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4453
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6267
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5515
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6582
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8437
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4661
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1584
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8626
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5624
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5558
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.986
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.93
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.352
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.2912
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9589
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0233
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0326
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",4.1863
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1239
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9329
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.9585
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1173
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.1305
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.676
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.638
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7364
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1438
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.3971
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.9524
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8592
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9875
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.503
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4643
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",3.2117
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6343
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1147
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9034
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8067
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1925
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6532
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.9629
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6256
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.8718
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8978
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6499
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8263
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.3586
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1803
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7798
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6372
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.7132
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",8.8363
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8557
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.6832
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.2925
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8334
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4354
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.0903
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.0854
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.1858
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5998
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",4.9728
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.658
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.3493
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5594
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.8039
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.9015
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.4478
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",4.0412
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",2.1337
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.965
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8788
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.8482
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",1.3027
"MEF","PT101","IFNG",0,"ng/ml",15,NA,"single-nuclear",0.5126
